filepath,gt_text,label,pii_type,source_type,transcript,stt_sec
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00562_spk03.wav,제 계좌번호는 팔공구 이오일 공육오일사이입니다.,1,account,positive,제 계좌번호는 809-251-0651 사이입니다.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00563_spk04.wav,제 카드번호는 칠육이오 오공이육 이육일육 육육사이이에요.,1,card,positive,제 카드번호는 7625-5026-2616-6642예요.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00564_spk05.wav,제 전화번호는 공일공 팔이삼삼 오공구오입니다.,1,phone,positive,제 전화번호는 010-8233-5095입니다.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00565_spk06.wav,주민번호는 팔일공오일이 이이이구칠칠이이에요.,1,rrn,positive,주민번호는 81052-2229772에요.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00566_spk07.wav,입금하실 계좌는 오팔구 일육육 사칠칠공칠구이에요.,1,account,positive,입금하실 계좌는 589-266-4770-79이에요.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00567_spk08.wav,제 카드번호는 육팔일삼 팔구구팔 칠칠일사 팔팔공육이에요.,1,card,positive,제 카드번호는 6813-8998-7714-8806이에요.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00568_spk09.wav,문자는 공일공 삼오칠팔 사공오사 으로 보내주세요.,1,phone,positive,문자는 010-3578-4054으로 보내주세요.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00569_spk10.wav,제 주민등록번호는 일공공구일오 삼공팔일팔구육입니다.,1,rrn,positive,제 주민등록번호는 100915-3081896입니다.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00570_spk11.wav,일육삼 팔오팔 오칠사이오일 으로 입금해 주세요.,1,account,positive,163858-574251으로 입금해 주세요.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00571_spk12.wav,구삼팔삼 팔칠구이 이사오오 이육구오 로 결제 부탁드립니다.,1,card,positive,9383-8792-2455-2695로 결제 부탁드립니다.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00572_spk13.wav,제 전화번호는 공일공 팔오이오 칠이삼구입니다.,1,phone,positive,제 전화번호는 010-8525-7239입니다.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00573_spk14.wav,팔칠공사이삼 사공구오삼오구 가 제 주민등록번호입니다.,1,rrn,positive,870-423-4095359가 제 주민등록번호입니다.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00574_spk01.wav,구이팔 육육 사칠오사오팔 으로 입금해 주세요.,1,account,positive,928-66-475-4585로 입금해 주세요.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00575_spk02.wav,카드번호는 팔사공구 육팔공육 칠사팔사 구이삼구입니다.,1,card,positive,카드번호는 8409-6806-7484-9239입니다.,0.261
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00576_spk03.wav,공일공 구일오오 칠오칠오 으로 연락 주세요.,1,phone,positive,010-915-7575으로 연락 주세요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00577_spk04.wav,제 주민등록번호는 구이공일일삼 삼팔오육일일삼입니다.,1,rrn,positive,제 주민등록번호는 920-113-3856-113입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00578_spk05.wav,제 계좌번호는 팔육삼 이삼삼 육공육사공삼입니다.,1,account,positive,제 계좌번호는 863-233-606403입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00579_spk06.wav,제 카드번호는 공칠사이 육구사일 오육사사 일공사사이에요.,1,card,positive,제 카드번호는 0742-6941-5644-1044이에요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00580_spk07.wav,급하시면 공일공 공구팔칠 일일삼공 으로 바로 전화 주세요.,1,phone,positive,급하시면 010-0987-1130으로 바로 전화 주세요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00581_spk08.wav,주민번호는 공사공오일사 이팔공육삼이오이에요.,1,rrn,positive,주민번호는 040514-2806-3252에요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00582_spk09.wav,환불 계좌는 팔팔사 육육육 칠육사칠일오입니다.,1,account,positive,환불계좌는 884-666-764715입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00583_spk10.wav,육일삼오 육이육육 칠삼사팔 육일팔사 로 결제 부탁드립니다.,1,card,positive,6135-6266-7348-6184로 결제 부탁드립니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00584_spk11.wav,연락처는 공일공 일삼일사 팔팔삼오이에요.,1,phone,positive,연락처는 공 일 공 일 삼 일 사 팔 팔 삼 오 이에요,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00585_spk12.wav,팔삼공육공사 이오육삼삼오육 가 제 주민등록번호입니다.,1,rrn,positive,830604-2563356과 제 주민등록번호입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00586_spk13.wav,육사일 일사공 칠육삼이일사 으로 입금해 주세요.,1,account,positive,641-140-7632-14으로 입금해 주세요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00587_spk14.wav,제 카드번호는 공공오육 공삼칠이 사팔팔팔 칠오팔오이에요.,1,card,positive,제 카드번호는 0056037이 48887585이에요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00588_spk01.wav,문자는 공일공 팔구이공 육구사팔 으로 보내주세요.,1,phone,positive,문자는 010-8920-6948으로 보내주세요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00589_spk02.wav,주민번호는 사팔공사공팔 사삼육이구칠사이에요.,1,rrn,positive,주민번호는 480408-4362974이에요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00590_spk03.wav,제 계좌번호는 삼팔이 이공삼 구팔이구사육입니다.,1,account,positive,제 계좌번호는 382-203-982946입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00591_spk04.wav,카드번호는 공오이칠 육팔육팔 공이오육 삼구사삼입니다.,1,card,positive,카드번호는 0527-6868-0256-3943입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00592_spk05.wav,문자는 공일공 일일공이 일육오삼 으로 보내주세요.,1,phone,positive,문자는 010-110-2653으로 보내주세요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00593_spk06.wav,제 주민등록번호는 공사공팔이공 일이오육육이이입니다.,1,rrn,positive,G주민등록번호는 040820-125662입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00594_spk07.wav,오일일 사오구 이사오칠이이 으로 입금해 주세요.,1,account,positive,511-459-245722으로 입금해 주세요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00595_spk08.wav,카드번호는 공구이사 이이구오 팔이오오 사칠삼구입니다.,1,card,positive,카드번호는 0924-2295-8255-4739입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00596_spk09.wav,문자는 공일공 구사삼팔 오이이사 으로 보내주세요.,1,phone,positive,문자는 010-9438-5224으로 보내주세요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00597_spk10.wav,본인 확인을 위해 칠육일일이칠 삼이사팔사일일 불러드릴게요.,1,rrn,positive,본인 확인을 위해 761-127-324841을 불러드릴게요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00598_spk11.wav,구구칠 일오육 육구이이팔이 으로 입금해 주세요.,1,account,positive,997-156-69282으로 입금해 주세요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00599_spk12.wav,제 카드번호는 육칠칠오 사구이삼 사오공팔 공구구팔이에요.,1,card,positive,제 카드번호는 6 7 7 5 4 9 2 3 4 5 0 8 0 9 9 8 이에요,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00600_spk13.wav,급하시면 공일공 구육구삼 이팔육구 으로 바로 전화 주세요.,1,phone,positive,급하시면 010-9693-2869로 바로 전화주세요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00601_spk14.wav,칠일공팔공이 삼구팔칠삼이사 가 제 주민등록번호입니다.,1,rrn,positive,71080-2987324가 제 주민등록번호입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00602_spk01.wav,환불 계좌는 구공사 오사칠 삼삼사이일칠입니다.,1,account,positive,환불 계좌는 904-547-3342-17입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00603_spk02.wav,카드번호는 육육팔팔 이사사사 사구일삼 육일육칠입니다.,1,card,positive,카드번호는 6688-2444-4913-6167입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00604_spk03.wav,연락처는 공일공 팔팔일삼 칠칠오팔이에요.,1,phone,positive,연락처는 010-8813-7758이에요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00605_spk04.wav,이팔공오이팔 이팔사사구일칠 가 제 주민등록번호입니다.,1,rrn,positive,280528-2844917가 제 주민등록번호입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00606_spk05.wav,환불 계좌는 일오구 오팔오 사삼이칠이삼입니다.,1,account,positive,환불 계좌는 159585-432723입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00607_spk06.wav,카드번호는 구일삼공 팔육팔삼 이일구육 육삼육삼입니다.,1,card,positive,카드 번호는 9130-8683-2196-6363입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00608_spk07.wav,공일공 사일칠칠 삼삼삼일 으로 연락 주세요.,1,phone,positive,010-4177-3331으로 연락 주세요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00609_spk08.wav,주민번호는 팔이공이일오 삼공구육구오오이에요.,1,rrn,positive,주민번호는 820215-30969-552에요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00610_spk09.wav,제 계좌번호는 일오이 이팔사 삼구오사팔구입니다.,1,account,positive,제 계좌번호는 152-284-39-5489입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00611_spk10.wav,카드번호는 일일구이 삼공팔이 구육이육 구일오육입니다.,1,card,positive,카드 번호는 1192-3082-9626-9156입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00612_spk11.wav,공일공 칠팔오사 삼사이이 으로 연락 주세요.,1,phone,positive,010-7854-3422으로 연락 주세요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00613_spk12.wav,제 주민등록번호는 삼팔공일공칠 이칠칠칠사구삼입니다.,1,rrn,positive,제 주민등록번호는 380107-2777-493입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00614_spk13.wav,팔육사 칠팔이 오공이일팔사 으로 입금해 주세요.,1,account,positive,864-782-5021-84으로 입금해 주세요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00615_spk14.wav,제 카드번호는 구구공이 삼삼오공 육사구팔 삼구이일이에요.,1,card,positive,제 카드번호는 9902-3350-6498-3921이에요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00616_spk01.wav,급하시면 공일공 오이육구 사육삼칠 으로 바로 전화 주세요.,1,phone,positive,급하시면 010-5269-4637으로 바로 전화주세요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00617_spk02.wav,본인 확인을 위해 오구공구이일 삼삼이삼사공사 불러드릴게요.,1,rrn,positive,본인 확인을 위해 590921-3323404 불러 드릴게요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00618_spk03.wav,환불 계좌는 사육팔 오삼오 구이오육구오입니다.,1,account,positive,환불 계좌는 468-535-925695입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00619_spk04.wav,카드번호는 칠육삼오 일육일오 칠육구이 오이사육입니다.,1,card,positive,카드번호는 7635-2615-7692-5246입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00620_spk05.wav,급하시면 공일공 육공칠삼 오일이육 으로 바로 전화 주세요.,1,phone,positive,급하시면 010-6073-5126으로 바로 전화 주세요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00621_spk06.wav,주민번호는 공오일공이팔 이칠칠칠이오구이에요.,1,rrn,positive,주민번호는 051028-27772592에요.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00622_spk07.wav,환불 계좌는 일일육 이칠칠 오팔공일팔구입니다.,1,account,positive,환불 계좌는 116-277-580-189입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00623_spk08.wav,카드번호는 사팔삼육 이사구칠 삼이일사 오사공사입니다.,1,card,positive,카드 번호는 4836-2497-3214-5404입니다.,0.256
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00624_spk09.wav,연락처는 공일공 육이이삼 구삼삼오이에요.,1,phone,positive,연락처는 010-6223-93352에요.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00625_spk10.wav,육삼공구이일 삼이육구팔이육 가 제 주민등록번호입니다.,1,rrn,positive,630921-3269-826과 제 주민등록번호입니다.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00626_spk11.wav,환불 계좌는 팔사공 육육칠 칠칠오오이공입니다.,1,account,positive,환불 계좌는 840-667-7755-20입니다.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00627_spk12.wav,카드번호는 칠오오공 이칠오육 오칠칠공 이칠칠삼입니다.,1,card,positive,카드번호는 750-2756-5770-2773입니다.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00628_spk13.wav,연락처는 공일공 팔구오사 팔공공공이에요.,1,phone,positive,연락처는 010-8954-8000이에요.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00629_spk14.wav,제 주민등록번호는 육구일일공이 일팔칠구팔이칠입니다.,1,rrn,positive,제 주민등록번호는 6911021879827입니다.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00630_spk01.wav,제 계좌번호는 구삼칠 육구사 공오공팔칠일입니다.,1,account,positive,제 계좌번호는 937-694-050871입니다.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00631_spk02.wav,제 카드번호는 육칠오육 이이오이 삼칠구일 일일일삼이에요.,1,card,positive,제 카드번호는 6756-2252-3791-1113이에요.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00632_spk03.wav,연락처는 공일공 이사칠사 공일사구이에요.,1,phone,positive,연락처는 010-2474-0149예요.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00633_spk04.wav,육사공팔일이 일육사칠팔사칠 가 제 주민등록번호입니다.,1,rrn,positive,64081-2647847과 제 주민등록번호입니다.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00634_spk05.wav,제 계좌번호는 칠칠오 오공구 공일육사구오입니다.,1,account,positive,제 계좌번호는 775-509-01649입니다.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00635_spk06.wav,카드번호는 팔칠일구 구공삼팔 육칠삼구 공일구사입니다.,1,card,positive,하드번호는 8719-9038-6739-0194입니다.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00636_spk07.wav,문자는 공일공 팔육칠삼 사오공일 으로 보내주세요.,1,phone,positive,문자는 010-8673-4501으로 보내주세요.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00637_spk08.wav,주민번호는 삼육공일일칠 사팔사오삼이팔이에요.,1,rrn,positive,주민번호는 360-117-4845-328이에요.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00638_spk09.wav,이공구 구오공 일공공구구이 으로 입금해 주세요.,1,account,positive,209-950-10092으로 입금해 주세요.,0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00639_spk10.wav,삼구사팔 삼일사사 팔육이오 사일삼오 로 결제 부탁드립니다.,1,card,positive,"3948-3144-8625, 413으로 결제 부탁드립니다.",0.254
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00640_spk11.wav,제 전화번호는 공일공 사삼칠구 육오공이입니다.,1,phone,positive,제 전화번호는 공 일 공 사 삼 칠 구 육 오 공 이입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00641_spk12.wav,주민번호는 사칠공칠일오 이칠삼일일공오이에요.,1,rrn,positive,주민번호는 470715-2731105이에요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00642_spk13.wav,제 계좌번호는 사공칠 칠일공 팔육팔이팔육입니다.,1,account,positive,제 계좌번호는 407-710-868-286입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00643_spk14.wav,공오일구 일오삼일 육육사공 육이일삼 로 결제 부탁드립니다.,1,card,positive,0 5 1 9 1 5 3 1 6 6 4 0 6 2 1 3 로 결제 부탁드립니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00644_spk01.wav,제 전화번호는 공일공 구공오오 칠칠구팔입니다.,1,phone,positive,제 전화번호는 010-905-7798입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00645_spk02.wav,팔일공일이삼 이공팔육칠공이 가 제 주민등록번호입니다.,1,rrn,positive,810123-2086702 가제 주민등록번호입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00646_spk03.wav,입금하실 계좌는 구육오 사오사 육칠육이삼사이에요.,1,account,positive,입금하실 계좌는 965-454-676234이에요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00647_spk04.wav,카드번호는 구이칠공 일오육이 팔육오삼 공육구칠입니다.,1,card,positive,카드번호는 9270-1562-8653-0697입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00648_spk05.wav,급하시면 공일공 삼사육삼 구이팔육 으로 바로 전화 주세요.,1,phone,positive,급하시면 010-3463-9286으로 바로 전화주세요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00649_spk06.wav,제 주민등록번호는 삼사공일공삼 삼구사이구구육입니다.,1,rrn,positive,주 주민등록번호는 340103-3942996입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00650_spk07.wav,입금하실 계좌는 이팔삼 구육일 팔구일칠삼칠이에요.,1,account,positive,입금하실 계좌는 283-961-891-737이에요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00651_spk08.wav,제 카드번호는 공이오육 삼삼구사 구육일칠 이삼육이이에요.,1,card,positive,제 카드번호는 0256-3394-9617-2362예요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00652_spk09.wav,공일공 육오이오 일이육공 으로 연락 주세요.,1,phone,positive,010-6525-1260으로 연락주세요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00653_spk10.wav,본인 확인을 위해 이공일공공팔 사칠공구구이이 불러드릴게요.,1,rrn,positive,본인 확인을 위해 20108-470992 불러드릴게요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00654_spk11.wav,사구삼 칠팔삼 칠칠오육칠구 으로 입금해 주세요.,1,account,positive,493-783-775-6795로 입금해 주세요.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00655_spk12.wav,카드번호는 일이팔사 팔이공사 오육육육 공팔칠구입니다.,1,card,positive,카드번호는 1284-8204-5666-0879입니다.,0.255
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00656_spk13.wav,제 전화번호는 공일공 칠일육일 삼팔공삼입니다.,1,phone,positive,제 전화번호는 010-7161-3803입니다.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00657_spk14.wav,본인 확인을 위해 사삼일공이오 사팔일일일삼일 불러드릴게요.,1,rrn,positive,본인 확인을 위해 431025-4811131 불러드릴게요.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00658_spk01.wav,환불 계좌는 일삼공 육오구 이팔육육공사입니다.,1,account,positive,환불계좌는 130-659-286604입니다.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00659_spk02.wav,팔공삼팔 삼칠삼칠 오팔이구 구공육공 로 결제 부탁드립니다.,1,card,positive,"8038-3737, 5829-9060로 결제 부탁드립니다.",0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00660_spk03.wav,문자는 공일공 칠공칠오 삼공사삼 으로 보내주세요.,1,phone,positive,문자는 01070753043으로 보내주세요.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00661_spk04.wav,주민번호는 팔사공칠공삼 삼팔삼육팔이일이에요.,1,rrn,positive,주민번호는 840703-3836-82-1이에요.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00662_spk05.wav,입금하실 계좌는 팔삼공 팔오 공팔육공이삼이에요.,1,account,positive,입금하실 계좌는 83085086023이에요.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00663_spk06.wav,이오이육 육이이오 이오이칠 육삼팔삼 로 결제 부탁드립니다.,1,card,positive,2566-252527-6383로 결제 부탁드립니다.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00664_spk07.wav,제 전화번호는 공일공 오구공구 일칠사오입니다.,1,phone,positive,제 전화번호는 010-5909-1745입니다.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00665_spk08.wav,본인 확인을 위해 공공공오일오 삼칠구팔삼이구 불러드릴게요.,1,rrn,positive,본인 확인을 위해 000-515-37983-29 불러드릴게요.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00666_spk09.wav,이공사 일사오 공구일오삼칠 으로 입금해 주세요.,1,account,positive,204-145-091-537으로 입금해 주세요.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00667_spk10.wav,제 카드번호는 칠공육일 칠삼오삼 구일이오 구공팔팔이에요.,1,card,positive,제 카드 번호는 7061-7353-9125-9088이에요.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00668_spk11.wav,제 전화번호는 공일공 육육팔오 일육구이입니다.,1,phone,positive,제 전화번호는 010-6685-2692입니다.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00669_spk12.wav,본인 확인을 위해 일일공육일팔 일육이오구이공 불러드릴게요.,1,rrn,positive,본인 확인을 위해 110618-1625920 불러드릴게요.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00670_spk13.wav,입금하실 계좌는 구팔사 사공사 공일이구사공이에요.,1,account,positive,입금하실 계좌는 984-404-012940이에요.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00671_spk14.wav,카드번호는 육칠칠구 육삼오삼 일삼팔칠 구일육칠입니다.,1,card,positive,카드번호는 6779-6353-1387-9167입니다.,0.249
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00672_spk01.wav,연락처는 공일공 구삼칠공 팔오삼칠이에요.,1,phone,positive,연락처는 010-9370-8537이에요.,0.25
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00673_spk02.wav,본인 확인을 위해 팔칠공칠공육 이이팔일구팔일 불러드릴게요.,1,rrn,positive,본인 확인을 위해 870706-2281981 불러드릴게요.,0.25
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00674_spk03.wav,제 계좌번호는 삼칠사 오일사 일오삼공이삼입니다.,1,account,positive,제 계좌번호는 374-514-153023입니다.,0.25
/home/hye0n/audio/cnn-based-audio-pii-classification/src/cnn/data_qwen/positive/output/positive_00675_spk04.wav,이칠삼구 칠일이일 사오이일 육팔구구 로 결제 부탁드립니다.,1,card,positive,2739-7121-4521-6899로 결제 부탁 드립니다.,0.25
