filename,filepath,text,value,pii_type,gender,speaker_id,template_id,source_type,label,duration,n_digits,n_groups,max_run,frame,axis,prob_mean,prob_std,prob_ckpt_seq_indist_gru_cnn_s42,prob_ckpt_seq_indist_gru_cnn_s43,prob_ckpt_seq_indist_gru_cnn_s44,prob
probe_00217_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00217_spk08.wav,번호는 삼구사이일공사칠입니다.,39421047,,male,spk08,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.025237211647133034,0.017422120640909183,0.009715580381453037,0.049569226801395416,0.016426827758550644,0.025237211647133034
probe_00218_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00218_spk09.wav,번호는 공구오이일사오육입니다.,09521456,,female,spk09,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.08099695605536301,0.06648160641679968,0.0310580525547266,0.17495398223400116,0.0369788333773613,0.08099695605536301
probe_00219_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00219_spk10.wav,번호는 이삼이팔오팔팔사입니다.,23285884,,male,spk10,probe_cont_8,probe,1,2.64,8,1,8,sentence,continuous,0.003800844307988882,0.0009066633116762758,0.0031434441916644573,0.0050829206593334675,0.0031761680729687214,0.003800844307988882
probe_00220_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00220_spk11.wav,번호는 이사칠사오일칠일입니다.,24745171,,female,spk11,probe_cont_8,probe,1,2.8,8,1,8,sentence,continuous,0.09728041104972363,0.08361488026406999,0.02235887013375759,0.21397024393081665,0.055512119084596634,0.09728041104972363
probe_00221_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00221_spk12.wav,번호는 이삼육팔오일육공입니다.,23685160,,male,spk12,probe_cont_8,probe,1,2.24,8,1,8,sentence,continuous,0.024184162418047588,0.006253937621989494,0.0305434949696064,0.026327725499868393,0.01568126678466797,0.024184162418047588
probe_00222_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00222_spk13.wav,번호는 사팔일칠오사구육입니다.,48175496,,male,spk13,probe_cont_8,probe,1,2.24,8,1,8,sentence,continuous,0.006923427572473884,0.003094582241205277,0.003384976414963603,0.010922940447926521,0.0064623658545315266,0.006923427572473884
probe_00223_spk14.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00223_spk14.wav,번호는 오일삼칠공구팔오입니다.,51370985,,female,spk14,probe_cont_8,probe,1,2.56,8,1,8,sentence,continuous,0.015763158289094765,0.010616227941899734,0.00932016409933567,0.030728688463568687,0.00724062230437994,0.015763158289094765
probe_00224_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00224_spk01.wav,번호는 구삼일칠사육일이입니다.,93174612,,female,spk01,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.041097342347105346,0.008640096371835179,0.04612540453672409,0.028938839212059975,0.04822778329253197,0.041097342347105346
probe_00225_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00225_spk02.wav,번호는 공공사칠일일삼팔입니다.,00471138,,male,spk02,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.3523426403601964,0.20700558569722172,0.15257547795772552,0.6375550627708435,0.26689738035202026,0.3523426403601964
probe_00226_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00226_spk03.wav,번호는 이육칠오팔육구이입니다.,26758692,,female,spk03,probe_cont_8,probe,1,3.52,8,1,8,sentence,continuous,0.21999995534618697,0.14777288667557562,0.22885598242282867,0.39639344811439514,0.03475043550133705,0.21999995534618697
probe_00227_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00227_spk04.wav,번호는 육일칠구육사공오입니다.,61796405,,male,spk04,probe_cont_8,probe,1,2.56,8,1,8,sentence,continuous,0.018467144730190437,0.012693966563611811,0.005156119354069233,0.035554226487874985,0.01469108834862709,0.018467144730190437
probe_00228_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00228_spk05.wav,번호는 삼칠칠삼오일오팔입니다.,37735158,,female,spk05,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.16255400888621807,0.16200885307536034,0.021057816222310066,0.3893611431121826,0.07724306732416153,0.16255400888621807
probe_00229_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00229_spk06.wav,번호는 오공육사삼일칠일입니다.,50643171,,male,spk06,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.03740291359523932,0.01760989305000757,0.04871518164873123,0.012532541528344154,0.05096101760864258,0.03740291359523932
probe_00230_spk07.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00230_spk07.wav,번호는 삼구공공오삼이구입니다.,39005329,,female,spk07,probe_cont_8,probe,1,2.88,8,1,8,sentence,continuous,0.031237500719726086,0.02720406011339911,0.011700285598635674,0.06970827281475067,0.012303943745791912,0.031237500719726086
probe_00231_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00231_spk08.wav,번호는 삼일팔삼구삼삼오입니다.,31839335,,male,spk08,probe_cont_8,probe,1,3.2,8,1,8,sentence,continuous,0.626079261302948,0.229946294627262,0.32597827911376953,0.8846078515052795,0.6676516532897949,0.626079261302948
probe_00232_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00232_spk09.wav,번호는 이구공사이이팔사입니다.,29042284,,female,spk09,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.008232543555398783,0.004910010286355988,0.005543173290789127,0.015121393837034702,0.004033063538372517,0.008232543555398783
probe_00233_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00233_spk10.wav,번호는 이일공이공오삼구입니다.,21020539,,male,spk10,probe_cont_8,probe,1,2.24,8,1,8,sentence,continuous,0.007948820013552904,0.0032525274316900546,0.007171835284680128,0.012263585813343525,0.004411038942635059,0.007948820013552904
probe_00234_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00234_spk11.wav,번호는 오공이사공이육팔입니다.,50240268,,female,spk11,probe_cont_8,probe,1,3.68,8,1,8,sentence,continuous,0.47981565197308856,0.05755284593286334,0.44828489422798157,0.43059754371643066,0.5605645179748535,0.47981565197308856
probe_00235_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00235_spk12.wav,번호는 일일칠칠오팔구일입니다.,11775891,,male,spk12,probe_cont_8,probe,1,2.64,8,1,8,sentence,continuous,0.004367932677268982,0.0006179130678556729,0.004747087135910988,0.00486019579693675,0.0034965150989592075,0.004367932677268982
probe_00236_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00236_spk13.wav,번호는 칠팔삼구공팔사칠입니다.,78390847,,male,spk13,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.040756286742786564,0.03525140316359668,0.008922959677875042,0.08989901840686798,0.023446882143616676,0.040756286742786564
probe_00237_spk14.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00237_spk14.wav,번호는 공공칠육육일칠칠입니다.,00766177,,female,spk14,probe_cont_8,probe,1,2.64,8,1,8,sentence,continuous,0.021773128149410088,0.004757523195990695,0.02706431970000267,0.02272663079202175,0.015528433956205845,0.021773128149410088
probe_00238_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00238_spk01.wav,번호는 일일오구이일이사입니다.,11592124,,female,spk01,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.12250164151191711,0.08073014309588167,0.024268172681331635,0.22200362384319305,0.12123312801122665,0.12250164151191711
probe_00239_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00239_spk02.wav,번호는 구구팔오육구팔사입니다.,99856984,,male,spk02,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.02850500742594401,0.011648706453760432,0.016283906996250153,0.025048840790987015,0.044182274490594864,0.02850500742594401
probe_00240_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00240_spk03.wav,번호는 칠팔구육일일팔삼입니다.,78961183,,female,spk03,probe_cont_8,probe,1,3.6,8,1,8,sentence,continuous,0.17160352567831674,0.11706403359838335,0.05711542069911957,0.3324107825756073,0.1252843737602234,0.17160352567831674
probe_00241_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00241_spk04.wav,번호는 육칠삼육오칠육육입니다.,67365766,,male,spk04,probe_cont_8,probe,1,2.8,8,1,8,sentence,continuous,0.06045719236135483,0.023559757008816695,0.03839091584086418,0.04987083002924919,0.09310983121395111,0.06045719236135483
probe_00242_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00242_spk05.wav,번호는 일오육오사오이칠입니다.,15654527,,female,spk05,probe_cont_8,probe,1,2.16,8,1,8,sentence,continuous,0.025488502035538357,0.0032306490576615465,0.023658035323023796,0.022778451442718506,0.030029019340872765,0.025488502035538357
probe_00243_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00243_spk06.wav,번호는 일일일일육일오이입니다.,11116152,,male,spk06,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.002855335013009608,0.0007371492029951461,0.003639367176219821,0.0030583429615944624,0.00186829490121454,0.002855335013009608
probe_00244_spk07.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00244_spk07.wav,번호는 팔공구팔팔오일육입니다.,80988516,,female,spk07,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.04091803667445978,0.03215623617756798,0.012842627242207527,0.08593741059303284,0.023974072188138962,0.04091803667445978
probe_00245_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00245_spk08.wav,번호는 오육공사구사오일입니다.,56049451,,male,spk08,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.18218674262364706,0.03144986140885059,0.2011900097131729,0.2075103521347046,0.13785986602306366,0.18218674262364706
probe_00246_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00246_spk09.wav,번호는 구팔삼이칠삼일오입니다.,98327315,,female,spk09,probe_cont_8,probe,1,2.32,8,1,8,sentence,continuous,0.013407680516441664,0.0046895967768156525,0.008127344772219658,0.019523048773407936,0.012572648003697395,0.013407680516441664
probe_00247_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00247_spk10.wav,번호는 팔오일사구삼육팔입니다.,85149368,,male,spk10,probe_cont_8,probe,1,3.68,8,1,8,sentence,continuous,0.00925951482107242,0.004612787405308095,0.004903930705040693,0.015643062070012093,0.007231551688164473,0.00925951482107242
probe_00248_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00248_spk11.wav,번호는 구구팔공구사공이입니다.,99809402,,female,spk11,probe_cont_8,probe,1,3.44,8,1,8,sentence,continuous,0.004300966393202543,0.000691085952667088,0.005219541490077972,0.00413075415417552,0.0035526035353541374,0.004300966393202543
probe_00249_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00249_spk12.wav,번호는 사사오오공이이구입니다.,44550229,,male,spk12,probe_cont_8,probe,1,2.08,8,1,8,sentence,continuous,0.013927781643966833,0.008661700923784722,0.005646439269185066,0.025885237380862236,0.010251668281853199,0.013927781643966833
probe_00250_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00250_spk13.wav,번호는 육일이공일팔삼육입니다.,61201836,,male,spk13,probe_cont_8,probe,1,2.8,8,1,8,sentence,continuous,0.029974518654247124,0.014212487074807871,0.01439401414245367,0.04876150190830231,0.026768039911985397,0.029974518654247124
probe_00251_spk14.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00251_spk14.wav,번호는 육칠오이오사오구입니다.,67525459,,female,spk14,probe_cont_8,probe,1,2.56,8,1,8,sentence,continuous,0.030318261745075386,0.021798674352909924,0.016615306958556175,0.061085112392902374,0.013254365883767605,0.030318261745075386
probe_00252_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00252_spk01.wav,번호는 구일공이이구공일입니다.,91022901,,female,spk01,probe_cont_8,probe,1,2.88,8,1,8,sentence,continuous,0.07197093466917674,0.06753630318666971,0.021022258326411247,0.16740885376930237,0.027481691911816597,0.07197093466917674
probe_00253_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00253_spk02.wav,번호는 사칠육칠구칠육사입니다.,47679764,,male,spk02,probe_cont_8,probe,1,3.6,8,1,8,sentence,continuous,0.033337218686938286,0.01731388989043448,0.014876928180456161,0.056498244404792786,0.02863648347556591,0.033337218686938286
probe_00254_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00254_spk03.wav,번호는 삼팔일오육일사구입니다.,38156149,,female,spk03,probe_cont_8,probe,1,3.2,8,1,8,sentence,continuous,0.012299226286510626,0.007438580416920914,0.005515155382454395,0.0226540919393301,0.008728431537747383,0.012299226286510626
probe_00255_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00255_spk04.wav,번호는 칠팔사공삼육구공입니다.,78403690,,male,spk04,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.0836831455429395,0.05055587770285798,0.013504914939403534,0.10693557560443878,0.1306089460849762,0.0836831455429395
probe_00256_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00256_spk05.wav,번호는 공삼사삼이사사오입니다.,03432445,,female,spk05,probe_cont_8,probe,1,3.36,8,1,8,sentence,continuous,0.03606210711101691,0.02693246932943597,0.00879698246717453,0.026662157848477364,0.07272718101739883,0.03606210711101691
probe_00257_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00257_spk06.wav,번호는 일공칠육이이육팔입니다.,10762268,,male,spk06,probe_cont_8,probe,1,2.32,8,1,8,sentence,continuous,0.042273703341682754,0.023882246111580067,0.021766724064946175,0.0757681131362915,0.029286272823810577,0.042273703341682754
probe_00258_spk07.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00258_spk07.wav,번호는 삼팔팔오일육공육입니다.,38851606,,female,spk07,probe_cont_8,probe,1,3.12,8,1,8,sentence,continuous,0.05827293358743191,0.03879131696933979,0.02355228178203106,0.11241649836301804,0.03885002061724663,0.05827293358743191
probe_00259_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00259_spk08.wav,번호는 공칠일오구육구육입니다.,07159696,,male,spk08,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.09262665236989658,0.04687577785645988,0.0374315120279789,0.15202249586582184,0.08842594921588898,0.09262665236989658
probe_00260_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00260_spk09.wav,번호는 육사일육공오이구입니다.,64160529,,female,spk09,probe_cont_8,probe,1,2.88,8,1,8,sentence,continuous,0.0995258241891861,0.016439364827078248,0.07628733664751053,0.11054623872041702,0.11174389719963074,0.0995258241891861
probe_00261_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00261_spk10.wav,번호는 칠오일육일삼육구입니다.,75161369,,male,spk10,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.012457039207220078,0.0033146334095808085,0.008865520358085632,0.011643979698419571,0.01686161756515503,0.012457039207220078
probe_00262_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00262_spk11.wav,번호는 육팔일육사오삼오입니다.,68164535,,female,spk11,probe_cont_8,probe,1,3.36,8,1,8,sentence,continuous,0.06929384792844455,0.04203127805634907,0.01564137265086174,0.0739615336060524,0.1182786375284195,0.06929384792844455
probe_00263_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00263_spk12.wav,번호는 이일팔일팔팔삼오입니다.,21818835,,male,spk12,probe_cont_8,probe,1,2.4,8,1,8,sentence,continuous,0.00876057722295324,0.0032930105364197284,0.004105351399630308,0.010976243764162064,0.011200136505067348,0.00876057722295324
probe_00264_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00264_spk13.wav,번호는 오이삼일이사삼이입니다.,52312432,,male,spk13,probe_cont_8,probe,1,2.32,8,1,8,sentence,continuous,0.003807158519824346,0.0016335892189348752,0.0027716495096683502,0.006113407202064991,0.0025364188477396965,0.003807158519824346
probe_00265_spk14.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00265_spk14.wav,번호는 구이일이칠칠구구입니다.,92127799,,female,spk14,probe_cont_8,probe,1,2.64,8,1,8,sentence,continuous,0.010322245303541422,0.004392411399766099,0.005999510642141104,0.016346951946616173,0.00862027332186699,0.010322245303541422
probe_00266_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00266_spk01.wav,번호는 칠구구오오이칠일입니다.,79955271,,female,spk01,probe_cont_8,probe,1,2.88,8,1,8,sentence,continuous,0.214011179904143,0.14836489921219917,0.13196295499801636,0.42227548360824585,0.08779510110616684,0.214011179904143
probe_00267_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00267_spk02.wav,번호는 칠칠사사구공오팔입니다.,77449058,,male,spk02,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.029469818342477083,0.02988997629998836,0.0042905849404633045,0.07146386802196503,0.012655002065002918,0.029469818342477083
probe_00268_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00268_spk03.wav,번호는 일사칠칠공공오사입니다.,14770054,,female,spk03,probe_cont_8,probe,1,2.56,8,1,8,sentence,continuous,0.27934420108795166,0.09008871065694678,0.18002521991729736,0.39811062812805176,0.25989675521850586,0.27934420108795166
probe_00269_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00269_spk04.wav,번호는 일일구구팔육칠구입니다.,11998679,,male,spk04,probe_cont_8,probe,1,2.8,8,1,8,sentence,continuous,0.1581765686472257,0.08490624963267683,0.03812394291162491,0.21617011725902557,0.2202356457710266,0.1581765686472257
probe_00270_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00270_spk05.wav,번호는 팔공칠구삼오구칠입니다.,80793597,,female,spk05,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.029363559558987617,0.0013172332137283231,0.027506740763783455,0.030421672388911247,0.03016226552426815,0.029363559558987617
probe_00271_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00271_spk06.wav,번호는 팔이공칠일오일팔입니다.,82071518,,male,spk06,probe_cont_8,probe,1,3.36,8,1,8,sentence,continuous,0.03632078040391207,0.032303037123489836,0.008928396739065647,0.08167881518602371,0.018355129286646843,0.03632078040391207
probe_00272_spk07.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00272_spk07.wav,번호는 이공삼칠칠팔팔구입니다.,20377889,,female,spk07,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.0425147945061326,0.025592041726833457,0.014384168200194836,0.07630141079425812,0.036858804523944855,0.0425147945061326
probe_00273_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00273_spk08.wav,번호는 이오오사육육오구입니다.,25546659,,male,spk08,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.06037990748882294,0.02485972582578029,0.049032311886548996,0.037236470729112625,0.09487093985080719,0.06037990748882294
probe_00274_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00274_spk09.wav,번호는 공오일오일팔육사입니다.,05151864,,female,spk09,probe_cont_8,probe,1,3.28,8,1,8,sentence,continuous,0.009841773969431719,0.00402678792103387,0.009720880538225174,0.014832897111773491,0.00497154425829649,0.009841773969431719
probe_00275_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00275_spk10.wav,번호는 사구이오일구이오입니다.,49251925,,male,spk10,probe_cont_8,probe,1,2.64,8,1,8,sentence,continuous,0.007495126609380047,0.0031241781609095084,0.003092642640694976,0.010019377805292606,0.009373359382152557,0.007495126609380047
probe_00276_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00276_spk11.wav,번호는 사육이구일사팔육입니다.,46291486,,female,spk11,probe_cont_8,probe,1,3.28,8,1,8,sentence,continuous,0.2883016802370548,0.2728225028065545,0.037853505462408066,0.6677008271217346,0.1593507081270218,0.2883016802370548
probe_00277_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00277_spk12.wav,번호는 오이팔일육팔오공입니다.,52816850,,male,spk12,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.022760502994060516,0.004965962879230389,0.027804361656308174,0.02447068877518177,0.016006458550691605,0.022760502994060516
probe_00278_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00278_spk13.wav,번호는 오사이삼오칠삼삼입니다.,54235733,,male,spk13,probe_cont_8,probe,1,2.56,8,1,8,sentence,continuous,0.03611157710353533,0.028387537868873543,0.009969798848032951,0.02279621921479702,0.07556871324777603,0.03611157710353533
probe_00279_spk14.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00279_spk14.wav,번호는 이이일사일팔팔팔입니다.,22141888,,female,spk14,probe_cont_8,probe,1,3.36,8,1,8,sentence,continuous,0.044489325334628425,0.03328319501333652,0.010881967842578888,0.03275240585207939,0.08983360230922699,0.044489325334628425
probe_00280_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00280_spk01.wav,번호는 공오구이구육이이입니다.,05929622,,female,spk01,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.03767339512705803,0.029711645184791514,0.008439863100647926,0.07842870056629181,0.026151621714234352,0.03767339512705803
probe_00281_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00281_spk02.wav,번호는 이구이칠공육오삼입니다.,29270653,,male,spk02,probe_cont_8,probe,1,2.88,8,1,8,sentence,continuous,0.15485687305529913,0.0832909296183316,0.044204287230968475,0.24515561759471893,0.17521071434020996,0.15485687305529913
probe_00282_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00282_spk03.wav,번호는 칠구사칠삼팔삼사입니다.,79473834,,female,spk03,probe_cont_8,probe,1,3.52,8,1,8,sentence,continuous,0.7374141216278076,0.051976403722664655,0.7281613349914551,0.8051919937133789,0.6788890361785889,0.7374141216278076
probe_00283_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00283_spk04.wav,번호는 칠삼오구칠칠사육입니다.,73597746,,male,spk04,probe_cont_8,probe,1,2.56,8,1,8,sentence,continuous,0.03427452656129996,0.00901386348473814,0.021667255088686943,0.042211297899484634,0.0389450266957283,0.03427452656129996
probe_00284_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00284_spk05.wav,번호는 팔팔육이삼구이사입니다.,88623924,,female,spk05,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.025822777301073074,0.014275079620294024,0.016840696334838867,0.045971356332302094,0.014656279236078262,0.025822777301073074
probe_00285_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00285_spk06.wav,번호는 공칠오팔일팔일사입니다.,07581814,,male,spk06,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.04964682708183924,0.009837027743143602,0.04477642849087715,0.040796633809804916,0.06336741894483566,0.04964682708183924
probe_00286_spk07.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00286_spk07.wav,번호는 일이사칠팔이육일입니다.,12478261,,female,spk07,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.1438425232966741,0.00412043856541458,0.14729616045951843,0.14618034660816193,0.13805106282234192,0.1438425232966741
probe_00287_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00287_spk08.wav,번호는 삼칠오공육공육팔입니다.,37506068,,male,spk08,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.3103848546743393,0.15128594883866323,0.13346536457538605,0.5030356645584106,0.2946535348892212,0.3103848546743393
probe_00288_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00288_spk09.wav,번호는 오삼육일오삼공오입니다.,53615305,,female,spk09,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.043646658615519605,0.03630496432466417,0.006959869060665369,0.09309688955545425,0.030883217230439186,0.043646658615519605
probe_00289_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00289_spk10.wav,번호는 일오이이공사칠이입니다.,15220472,,male,spk10,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.020258076799412567,0.013847610053115748,0.009686381556093693,0.039820265024900436,0.011267583817243576,0.020258076799412567
probe_00290_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00290_spk11.wav,번호는 칠칠구공일공사삼입니다.,77901043,,female,spk11,probe_cont_8,probe,1,2.56,8,1,8,sentence,continuous,0.016219813376665115,0.007748399768677737,0.0105665298178792,0.027175836265087128,0.010917074047029018,0.016219813376665115
probe_00291_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00291_spk12.wav,번호는 이팔구팔육일사삼입니다.,28986143,,male,spk12,probe_cont_8,probe,1,2.24,8,1,8,sentence,continuous,0.02314712293446064,0.020600498004589348,0.0059676505625247955,0.011359909549355507,0.05211380869150162,0.02314712293446064
probe_00292_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00292_spk13.wav,번호는 사일공삼육구칠일입니다.,41036971,,male,spk13,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.04499760285640756,0.036351724960826316,0.007722508627921343,0.03297414258122444,0.0942961573600769,0.04499760285640756
