filename,filepath,text,value,pii_type,gender,speaker_id,template_id,source_type,label,duration,n_digits,n_groups,max_run,frame,axis,prob_mean,prob_std,prob_ckpt_seq_indist_gru_cnn_hires_s42,prob_ckpt_seq_indist_gru_cnn_hires_s43,prob_ckpt_seq_indist_gru_cnn_hires_s44,prob
probe_00168_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00168_spk01.wav,번호는 공사칠일일육입니다.,047116,,female,spk01,probe_cont_6,probe,1,3.12,6,1,6,sentence,continuous,0.030008424073457718,0.001150407859345817,0.030802704393863678,0.03084091655910015,0.028381651267409325,0.030008424073457718
probe_00169_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00169_spk02.wav,번호는 칠일구공이이입니다.,719022,,male,spk02,probe_cont_6,probe,1,2.0,6,1,6,sentence,continuous,0.003090893616899848,0.0002946627791422421,0.0029280278831720352,0.0028401438612490892,0.0035045091062784195,0.003090893616899848
probe_00170_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00170_spk03.wav,번호는 구사일삼일팔입니다.,941318,,female,spk03,probe_cont_6,probe,1,2.32,6,1,6,sentence,continuous,0.004369717401762803,0.0011036722302661813,0.0032200468704104424,0.005858791060745716,0.004030314274132252,0.004369717401762803
probe_00171_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00171_spk04.wav,번호는 육구구구삼팔입니다.,699938,,male,spk04,probe_cont_6,probe,1,2.32,6,1,6,sentence,continuous,0.0032821024457613626,0.0005016690554350832,0.0038675018586218357,0.002642288338392973,0.0033365171402692795,0.0032821024457613626
probe_00172_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00172_spk05.wav,번호는 육칠칠사구육입니다.,677496,,female,spk05,probe_cont_6,probe,1,3.12,6,1,6,sentence,continuous,0.005923005752265453,0.0010890171837329736,0.005557285621762276,0.004810248501598835,0.007401483133435249,0.005923005752265453
probe_00173_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00173_spk06.wav,번호는 사구구공구일입니다.,499091,,male,spk06,probe_cont_6,probe,1,2.4,6,1,6,sentence,continuous,0.004524427931755781,0.001455307447171714,0.0037495633587241173,0.00326062785461545,0.006563092581927776,0.004524427931755781
probe_00174_spk07.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00174_spk07.wav,번호는 삼삼사일이삼입니다.,334123,,female,spk07,probe_cont_6,probe,1,2.88,6,1,6,sentence,continuous,0.007078616879880428,0.003291627328110972,0.0039476859383285046,0.005660767201334238,0.011627397499978542,0.007078616879880428
probe_00175_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00175_spk08.wav,번호는 이팔일이공육입니다.,281206,,male,spk08,probe_cont_6,probe,1,2.16,6,1,6,sentence,continuous,0.010487960030635199,0.0040803515141799,0.015716176480054855,0.005758853629231453,0.009988849982619286,0.010487960030635199
probe_00176_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00176_spk09.wav,번호는 칠구칠사공삼입니다.,797403,,female,spk09,probe_cont_6,probe,1,2.56,6,1,6,sentence,continuous,0.0053415861912071705,0.0007062715176723622,0.0053893039003014565,0.004453712608665228,0.006181742064654827,0.0053415861912071705
probe_00177_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00177_spk10.wav,번호는 사사칠일삼사입니다.,447134,,male,spk10,probe_cont_6,probe,1,2.4,6,1,6,sentence,continuous,0.001553658318395416,0.0003539052021059564,0.002050064504146576,0.0013607635628432035,0.0012501468881964684,0.001553658318395416
probe_00178_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00178_spk11.wav,번호는 구삼육일팔삼입니다.,936183,,female,spk11,probe_cont_6,probe,1,2.96,6,1,6,sentence,continuous,0.0019449492683634162,0.00014556332529650328,0.002073087729513645,0.00202040933072567,0.0017413507448509336,0.0019449492683634162
probe_00179_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00179_spk12.wav,번호는 이사이일공이입니다.,242102,,male,spk12,probe_cont_6,probe,1,1.92,6,1,6,sentence,continuous,0.0025802882543454566,0.0006361504633455555,0.003321922617033124,0.0017684325575828552,0.002650509588420391,0.0025802882543454566
probe_00180_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00180_spk13.wav,번호는 사구구사칠일입니다.,499471,,male,spk13,probe_cont_6,probe,1,1.92,6,1,6,sentence,continuous,0.002241377408305804,0.0005627838178070422,0.001918251276947558,0.0017730352701619267,0.003032845677807927,0.002241377408305804
probe_00181_spk14.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00181_spk14.wav,번호는 칠사육사팔팔입니다.,746488,,female,spk14,probe_cont_6,probe,1,2.8,6,1,6,sentence,continuous,0.004624638085563977,0.0008676152355983464,0.0036691399291157722,0.005769021809101105,0.004435752518475056,0.004624638085563977
probe_00182_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00182_spk01.wav,번호는 칠칠일구공육입니다.,771906,,female,spk01,probe_cont_6,probe,1,2.72,6,1,6,sentence,continuous,0.009613164079686006,0.001379575150695005,0.009091217070817947,0.011502179317176342,0.008246095851063728,0.009613164079686006
probe_00183_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00183_spk02.wav,번호는 오구사공일삼입니다.,594013,,male,spk02,probe_cont_6,probe,1,2.72,6,1,6,sentence,continuous,0.009750390114883581,0.0022432868325316397,0.012838221155107021,0.007576015777885914,0.00883693341165781,0.009750390114883581
probe_00184_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00184_spk03.wav,번호는 구구공사구공입니다.,990490,,female,spk03,probe_cont_6,probe,1,3.12,6,1,6,sentence,continuous,0.003989766895150145,0.0006759245879934326,0.0046664271503686905,0.0030667067039757967,0.0042361668311059475,0.003989766895150145
probe_00185_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00185_spk04.wav,번호는 이칠팔칠사이입니다.,278742,,male,spk04,probe_cont_6,probe,1,2.4,6,1,6,sentence,continuous,0.006481712528814872,0.0032335402545186965,0.004778264556080103,0.011008674278855324,0.0036581987515091896,0.006481712528814872
probe_00186_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00186_spk05.wav,번호는 구육칠일칠오입니다.,967175,,female,spk05,probe_cont_6,probe,1,2.48,6,1,6,sentence,continuous,0.002383932820521295,0.0008267558594237874,0.0023120585829019547,0.003430519951507449,0.0014092199271544814,0.002383932820521295
probe_00187_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00187_spk06.wav,번호는 육오오일이오입니다.,655125,,male,spk06,probe_cont_6,probe,1,3.12,6,1,6,sentence,continuous,0.0017225501748422782,0.00019969223493973592,0.0019931336864829063,0.0016572863096371293,0.0015172305284067988,0.0017225501748422782
probe_00188_spk07.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00188_spk07.wav,번호는 육칠사육팔공입니다.,674680,,female,spk07,probe_cont_6,probe,1,3.76,6,1,6,sentence,continuous,0.009022667227933804,0.001430018326916995,0.007006846833974123,0.0098899370059371,0.01017121784389019,0.009022667227933804
probe_00189_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00189_spk08.wav,번호는 칠일오사오일입니다.,715451,,male,spk08,probe_cont_6,probe,1,2.32,6,1,6,sentence,continuous,0.0075514051131904125,0.0035602590529727595,0.011447166092693806,0.002841197419911623,0.008365851826965809,0.0075514051131904125
probe_00190_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00190_spk09.wav,번호는 육팔공팔칠육입니다.,680876,,female,spk09,probe_cont_6,probe,1,2.4,6,1,6,sentence,continuous,0.01053194080789884,0.0022378026906537886,0.007397357374429703,0.011721831746399403,0.012476633302867413,0.01053194080789884
probe_00191_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00191_spk10.wav,번호는 공삼팔오구칠입니다.,038597,,male,spk10,probe_cont_6,probe,1,3.04,6,1,6,sentence,continuous,0.016358919131259125,0.007694714576260638,0.008352577686309814,0.013979549519717693,0.026744630187749863,0.016358919131259125
probe_00192_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00192_spk11.wav,번호는 칠공삼사팔이입니다.,703482,,female,spk11,probe_cont_6,probe,1,2.96,6,1,6,sentence,continuous,0.003776506365587314,0.0005434183873726603,0.003778840648010373,0.004440885037183762,0.003109793411567807,0.003776506365587314
probe_00193_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00193_spk12.wav,번호는 사칠칠일공구입니다.,477109,,male,spk12,probe_cont_6,probe,1,2.0,6,1,6,sentence,continuous,0.0023625406126181283,7.041060032538925e-05,0.0024178491439670324,0.0024065955076366663,0.0022631771862506866,0.0023625406126181283
probe_00194_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00194_spk13.wav,번호는 삼이사팔공팔입니다.,324808,,male,spk13,probe_cont_6,probe,1,2.08,6,1,6,sentence,continuous,0.0032667111760626235,0.0010594600021421822,0.003011455526575446,0.0021157395094633102,0.004672938492149115,0.0032667111760626235
probe_00195_spk14.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00195_spk14.wav,번호는 육일삼일칠일입니다.,613171,,female,spk14,probe_cont_6,probe,1,2.4,6,1,6,sentence,continuous,0.002351464005187154,0.00040293409492079695,0.0029111094772815704,0.0019787352066487074,0.0021645473316311836,0.002351464005187154
probe_00196_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00196_spk01.wav,번호는 이칠사팔사육입니다.,274846,,female,spk01,probe_cont_6,probe,1,2.72,6,1,6,sentence,continuous,0.016216216143220663,0.007275539870293392,0.006300312001258135,0.02355247735977173,0.018795859068632126,0.016216216143220663
probe_00197_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00197_spk02.wav,번호는 칠칠삼칠팔이입니다.,773782,,male,spk02,probe_cont_6,probe,1,2.4,6,1,6,sentence,continuous,0.0034268295858055353,0.00096180746766554,0.002898117061704397,0.004776523448526859,0.0026058482471853495,0.0034268295858055353
probe_00198_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00198_spk03.wav,번호는 육삼구팔이일입니다.,639821,,female,spk03,probe_cont_6,probe,1,2.24,6,1,6,sentence,continuous,0.005532382133727272,0.0015896375607162858,0.0053367288783192635,0.003690695622935891,0.0075697218999266624,0.005532382133727272
probe_00199_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00199_spk04.wav,번호는 사육오팔사공입니다.,465840,,male,spk04,probe_cont_6,probe,1,2.16,6,1,6,sentence,continuous,0.003986714640632272,0.0007500185388092487,0.003191307419911027,0.004992108326405287,0.0037767281755805016,0.003986714640632272
probe_00200_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00200_spk05.wav,번호는 사사구구칠이칠팔입니다.,44997278,,female,spk05,probe_cont_8,probe,1,2.8,8,1,8,sentence,continuous,0.0025251162393639484,0.0003536654638140256,0.0020270543172955513,0.002734528621658683,0.0028137657791376114,0.0025251162393639484
probe_00201_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00201_spk06.wav,번호는 칠오오팔팔육칠오입니다.,75588675,,male,spk06,probe_cont_8,probe,1,10.8,8,1,8,sentence,continuous,0.7400124669075012,0.16954679040974516,0.9180620908737183,0.7900664806365967,0.5119088292121887,0.7400124669075012
probe_00202_spk07.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00202_spk07.wav,번호는 삼삼구육삼육공오입니다.,33963605,,female,spk07,probe_cont_8,probe,1,3.36,8,1,8,sentence,continuous,0.1540202796459198,0.014278244455179057,0.13416992127895355,0.16074001789093018,0.16715089976787567,0.1540202796459198
probe_00203_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00203_spk08.wav,번호는 칠육육이칠공이팔입니다.,76627028,,male,spk08,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.23462548851966858,0.0917025531478327,0.11032995581626892,0.328820139169693,0.2647263705730438,0.23462548851966858
probe_00204_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00204_spk09.wav,번호는 구오일칠일팔칠공입니다.,95171870,,female,spk09,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.04621019524832567,0.02830428324740075,0.021424023434519768,0.031383197754621506,0.08582336455583572,0.04621019524832567
probe_00205_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00205_spk10.wav,번호는 이육이일칠사오구입니다.,26217459,,male,spk10,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.0027005886659026146,0.00033437583752004673,0.002319970401003957,0.0031339165288954973,0.0026478790678083897,0.0027005886659026146
probe_00206_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00206_spk11.wav,번호는 육일오팔육오칠팔입니다.,61586578,,female,spk11,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.006278265888492267,0.0006323557138349884,0.007055011577904224,0.006273703183978796,0.005506082903593779,0.006278265888492267
probe_00207_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00207_spk12.wav,번호는 공구일삼사삼일육입니다.,09134316,,male,spk12,probe_cont_8,probe,1,2.4,8,1,8,sentence,continuous,0.00494078965857625,0.0006584384746546326,0.0058717671781778336,0.004491807892918587,0.00445879390463233,0.00494078965857625
probe_00208_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00208_spk13.wav,번호는 일일칠이사공공오입니다.,11724005,,male,spk13,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.002361429932837685,0.0003645032406888767,0.002447947161272168,0.0018780804239213467,0.00275826221331954,0.002361429932837685
probe_00209_spk14.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00209_spk14.wav,번호는 공사오오육이삼팔입니다.,04556238,,female,spk14,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.019041314721107483,0.0066979724824454525,0.02846609614789486,0.015150127001106739,0.01350772101432085,0.019041314721107483
probe_00210_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00210_spk01.wav,번호는 육구이이이일구육입니다.,69222196,,female,spk01,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.022036917818089325,0.009503422160547467,0.010995163582265377,0.034193478524684906,0.020922111347317696,0.022036917818089325
probe_00211_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00211_spk02.wav,번호는 구삼칠구이삼칠사입니다.,93792374,,male,spk02,probe_cont_8,probe,1,3.36,8,1,8,sentence,continuous,0.012589872814714909,0.006116397039609201,0.006511665880680084,0.020958799868822098,0.010299152694642544,0.012589872814714909
probe_00212_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00212_spk03.wav,번호는 칠사공칠사팔이일입니다.,74074821,,female,spk03,probe_cont_8,probe,1,2.56,8,1,8,sentence,continuous,0.061439803491036095,0.038841369692959996,0.016494866460561752,0.1112608090043068,0.056563735008239746,0.061439803491036095
probe_00213_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00213_spk04.wav,번호는 칠오구사육사칠사입니다.,75946474,,male,spk04,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.08802588656544685,0.03219932264177753,0.04570088908076286,0.09464051574468613,0.12373625487089157,0.08802588656544685
probe_00214_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00214_spk05.wav,번호는 삼육칠일삼육구오입니다.,36713695,,female,spk05,probe_cont_8,probe,1,2.8,8,1,8,sentence,continuous,0.2242359866698583,0.09430412330717036,0.09093780815601349,0.294572651386261,0.2871975004673004,0.2242359866698583
probe_00215_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00215_spk06.wav,번호는 구사사공육사공구입니다.,94406409,,male,spk06,probe_cont_8,probe,1,2.64,8,1,8,sentence,continuous,0.014722503411273161,0.0035315526187108684,0.010377397760748863,0.019027622416615486,0.014762490056455135,0.014722503411273161
probe_00216_spk07.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00216_spk07.wav,번호는 공구칠사삼구오삼입니다.,09743953,,female,spk07,probe_cont_8,probe,1,3.2,8,1,8,sentence,continuous,0.01764192059636116,0.00683211422567209,0.010099606588482857,0.01618318259716034,0.026642972603440285,0.01764192059636116
probe_00217_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00217_spk08.wav,번호는 삼구사이일공사칠입니다.,39421047,,male,spk08,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.03612676759560903,0.009326631738975435,0.023219376802444458,0.044931747019290924,0.040229178965091705,0.03612676759560903
probe_00218_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00218_spk09.wav,번호는 공구오이일사오육입니다.,09521456,,female,spk09,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.07904147853453954,0.04198879210889868,0.0587255023419857,0.1375216543674469,0.04087727889418602,0.07904147853453954
probe_00219_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00219_spk10.wav,번호는 이삼이팔오팔팔사입니다.,23285884,,male,spk10,probe_cont_8,probe,1,2.64,8,1,8,sentence,continuous,0.002890479906151692,0.0006883571046882281,0.0031870384700596333,0.0019392105750739574,0.0035451906733214855,0.002890479906151692
probe_00220_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00220_spk11.wav,번호는 이사칠사오일칠일입니다.,24745171,,female,spk11,probe_cont_8,probe,1,2.8,8,1,8,sentence,continuous,0.06995401593546073,0.06263383278980794,0.022565808147192,0.15845756232738495,0.02883867733180523,0.06995401593546073
probe_00221_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00221_spk12.wav,번호는 이삼육팔오일육공입니다.,23685160,,male,spk12,probe_cont_8,probe,1,2.24,8,1,8,sentence,continuous,0.008326780050992966,0.0006315524598355228,0.007793762721121311,0.007972638122737408,0.009213939309120178,0.008326780050992966
probe_00222_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00222_spk13.wav,번호는 사팔일칠오사구육입니다.,48175496,,male,spk13,probe_cont_8,probe,1,2.24,8,1,8,sentence,continuous,0.004968684089059631,0.001103149629386946,0.003553174203261733,0.005108409561216831,0.006244468502700329,0.004968684089059631
probe_00223_spk14.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00223_spk14.wav,번호는 오일삼칠공구팔오입니다.,51370985,,female,spk14,probe_cont_8,probe,1,2.56,8,1,8,sentence,continuous,0.01512039266526699,0.01046442676525485,0.008322068490087986,0.029903465881943703,0.007135643623769283,0.01512039266526699
probe_00224_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00224_spk01.wav,번호는 구삼일칠사육일이입니다.,93174612,,female,spk01,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.016488831490278244,0.007474522218715967,0.009835696779191494,0.012701709754765034,0.026929087936878204,0.016488831490278244
probe_00225_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00225_spk02.wav,번호는 공공사칠일일삼팔입니다.,00471138,,male,spk02,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.27803246428569156,0.15465801128730738,0.24449297785758972,0.48197853565216064,0.10762587934732437,0.27803246428569156
probe_00226_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00226_spk03.wav,번호는 이육칠오팔육구이입니다.,26758692,,female,spk03,probe_cont_8,probe,1,3.52,8,1,8,sentence,continuous,0.0744323159257571,0.002794616194045438,0.07813355326652527,0.07138150930404663,0.07378188520669937,0.0744323159257571
probe_00227_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00227_spk04.wav,번호는 육일칠구육사공오입니다.,61796405,,male,spk04,probe_cont_8,probe,1,2.56,8,1,8,sentence,continuous,0.009513150279720625,0.001087679589607213,0.008104578591883183,0.010752706788480282,0.009682165458798409,0.009513150279720625
probe_00228_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00228_spk05.wav,번호는 삼칠칠삼오일오팔입니다.,37735158,,female,spk05,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.1396555956453085,0.14102159047236584,0.01687825657427311,0.33715057373046875,0.06493795663118362,0.1396555956453085
probe_00229_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00229_spk06.wav,번호는 오공육사삼일칠일입니다.,50643171,,male,spk06,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.03346458884576956,0.014699406695583258,0.04310717433691025,0.012694181874394417,0.04459241032600403,0.03346458884576956
probe_00230_spk07.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00230_spk07.wav,번호는 삼구공공오삼이구입니다.,39005329,,female,spk07,probe_cont_8,probe,1,2.88,8,1,8,sentence,continuous,0.04485219592849413,0.013607610473486013,0.04022178053855896,0.03099118545651436,0.06334362179040909,0.04485219592849413
probe_00231_spk08.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00231_spk08.wav,번호는 삼일팔삼구삼삼오입니다.,31839335,,male,spk08,probe_cont_8,probe,1,3.2,8,1,8,sentence,continuous,0.4959535499413808,0.12572724424732717,0.34454572200775146,0.49092480540275574,0.6523901224136353,0.4959535499413808
probe_00232_spk09.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00232_spk09.wav,번호는 이구공사이이팔사입니다.,29042284,,female,spk09,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.00932852334032456,0.001159206982567956,0.01096786092966795,0.008517247624695301,0.008500461466610432,0.00932852334032456
probe_00233_spk10.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00233_spk10.wav,번호는 이일공이공오삼구입니다.,21020539,,male,spk10,probe_cont_8,probe,1,2.24,8,1,8,sentence,continuous,0.008300942368805408,0.0021384016171944456,0.007733799982815981,0.0060119847767055035,0.011157042346894741,0.008300942368805408
probe_00234_spk11.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00234_spk11.wav,번호는 오공이사공이육팔입니다.,50240268,,female,spk11,probe_cont_8,probe,1,3.68,8,1,8,sentence,continuous,0.49934281905492145,0.11125801122559126,0.4762851297855377,0.37608006596565247,0.6456632614135742,0.49934281905492145
probe_00235_spk12.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00235_spk12.wav,번호는 일일칠칠오팔구일입니다.,11775891,,male,spk12,probe_cont_8,probe,1,2.64,8,1,8,sentence,continuous,0.003034123374770085,0.0004933536891462585,0.0036577987484633923,0.0029931520111858845,0.0024514193646609783,0.003034123374770085
probe_00236_spk13.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00236_spk13.wav,번호는 칠팔삼구공팔사칠입니다.,78390847,,male,spk13,probe_cont_8,probe,1,2.48,8,1,8,sentence,continuous,0.017090267967432737,0.01187544552158342,0.006772483233362436,0.01077323779463768,0.033725082874298096,0.017090267967432737
probe_00237_spk14.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00237_spk14.wav,번호는 공공칠육육일칠칠입니다.,00766177,,female,spk14,probe_cont_8,probe,1,2.64,8,1,8,sentence,continuous,0.01884699271370967,0.005754682390949628,0.025693943724036217,0.01161379273980856,0.01923324167728424,0.01884699271370967
probe_00238_spk01.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00238_spk01.wav,번호는 일일오구이일이사입니다.,11592124,,female,spk01,probe_cont_8,probe,1,2.72,8,1,8,sentence,continuous,0.022258407125870388,0.0051112803309665295,0.024908410385251045,0.015109241008758545,0.02675756998360157,0.022258407125870388
probe_00239_spk02.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00239_spk02.wav,번호는 구구팔오육구팔사입니다.,99856984,,male,spk02,probe_cont_8,probe,1,2.96,8,1,8,sentence,continuous,0.020553182810544968,0.010500665296696592,0.014212755486369133,0.01209389977157116,0.03535289317369461,0.020553182810544968
probe_00240_spk03.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00240_spk03.wav,번호는 칠팔구육일일팔삼입니다.,78961183,,female,spk03,probe_cont_8,probe,1,3.6,8,1,8,sentence,continuous,0.17498901983102164,0.079186577986937,0.07974378764629364,0.27362173795700073,0.1716015338897705,0.17498901983102164
probe_00241_spk04.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00241_spk04.wav,번호는 육칠삼육오칠육육입니다.,67365766,,male,spk04,probe_cont_8,probe,1,2.8,8,1,8,sentence,continuous,0.10184384634097417,0.026381420384898564,0.06952841579914093,0.10185369104146957,0.134149432182312,0.10184384634097417
probe_00242_spk05.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00242_spk05.wav,번호는 일오육오사오이칠입니다.,15654527,,female,spk05,probe_cont_8,probe,1,2.16,8,1,8,sentence,continuous,0.015362417480597893,0.006492211719710246,0.006380970124155283,0.021503420546650887,0.01820286177098751,0.015362417480597893
probe_00243_spk06.wav,/home/hye0n/projects/cnn-based-audio-pii-classification/src/cnn/data_probe/output/probe_00243_spk06.wav,번호는 일일일일육일오이입니다.,11116152,,male,spk06,probe_cont_8,probe,1,3.04,8,1,8,sentence,continuous,0.002054262440651655,0.00032476454462800075,0.0022984889801591635,0.0022690067999064922,0.0015952915418893099,0.002054262440651655
